match_id,innings_id,team_id,participant_id,player_name,player_short_name,catches,run_outs,stumpings,assisted_run_outs
62b1157c-fd98-4bdf-821a-adb2f3622f43,1dccddd6-dd31-4d8a-a120-3f0cf7be15ce,c3859c82-3451-460a-a8af-f55240f3fec9,232cc042-1e4c-423a-9190-e3432698c99d,Reuben Sharan,R Sharan,1,0,0,0
62b1157c-fd98-4bdf-821a-adb2f3622f43,1dccddd6-dd31-4d8a-a120-3f0cf7be15ce,c3859c82-3451-460a-a8af-f55240f3fec9,8817f6bc-348d-4f63-81c9-deefc3b714ff,Wajhi Syed,W Syed,1,0,0,0
62b1157c-fd98-4bdf-821a-adb2f3622f43,1dccddd6-dd31-4d8a-a120-3f0cf7be15ce,c3859c82-3451-460a-a8af-f55240f3fec9,71ca36a8-b853-449e-b7fd-ac601222e885,Kartik Nallepalli,K Nallepalli,1,0,0,0
62b1157c-fd98-4bdf-821a-adb2f3622f43,9392cade-029a-4191-9c0d-fca5fc219226,cfc49d2c-a367-40e3-8b51-ba9dd4ba5958,e32163e9-8d15-4171-8a16-b0400369a2bb,Sanjog Paudel,S Paudel,1,0,0,0
62b1157c-fd98-4bdf-821a-adb2f3622f43,9392cade-029a-4191-9c0d-fca5fc219226,cfc49d2c-a367-40e3-8b51-ba9dd4ba5958,2375d52f-918a-4308-867d-effea2e49a4d,Zeeshan Shaik,Z Shaik,1,0,0,0
62b1157c-fd98-4bdf-821a-adb2f3622f43,9392cade-029a-4191-9c0d-fca5fc219226,cfc49d2c-a367-40e3-8b51-ba9dd4ba5958,16d52855-c88c-4f9c-b30b-590be818bf7e,Lohit Surya Bharat Nisankarrao,L Nisankarrao,1,0,0,0
b2cc8f38-8964-4a3c-a16c-de616b09301f,424de2cb-d700-49c9-9502-2d0af91f6e9a,cfc49d2c-a367-40e3-8b51-ba9dd4ba5958,5306a709-ad82-40b4-b82d-8f5cf37db1f6,Sankar Monapati,S Monapati,1,0,0,0
b2cc8f38-8964-4a3c-a16c-de616b09301f,424de2cb-d700-49c9-9502-2d0af91f6e9a,cfc49d2c-a367-40e3-8b51-ba9dd4ba5958,e32163e9-8d15-4171-8a16-b0400369a2bb,Sanjog Paudel,S Paudel,0,1,0,0
b2cc8f38-8964-4a3c-a16c-de616b09301f,92f94bb8-49eb-4813-aaff-f8985627d887,c3859c82-3451-460a-a8af-f55240f3fec9,661bdd19-e67a-4978-a255-36e16789ab1f,Nitin Tanwar,N Tanwar,1,0,0,0
b2cc8f38-8964-4a3c-a16c-de616b09301f,92f94bb8-49eb-4813-aaff-f8985627d887,c3859c82-3451-460a-a8af-f55240f3fec9,400e4752-f236-4ca7-93e9-fd8ebee6735e,Siddhanth Chaurasiya,S Chaurasiya,1,0,0,0
b2cc8f38-8964-4a3c-a16c-de616b09301f,92f94bb8-49eb-4813-aaff-f8985627d887,c3859c82-3451-460a-a8af-f55240f3fec9,242a967d-4a20-4cc8-9a32-bf2121ad6d26,kunwardeep bedi,k bedi,1,0,0,0
b2cc8f38-8964-4a3c-a16c-de616b09301f,92f94bb8-49eb-4813-aaff-f8985627d887,c3859c82-3451-460a-a8af-f55240f3fec9,e76d9035-6b7f-48f7-8b69-e8b983e82080,Jayasuriya Sathiaseelan,J Sathiaseelan,1,0,0,0
b3641479-5281-43db-9bd3-8d0e9697b2a4,218771b6-6632-4107-8a66-61446fdaadba,f91444c9-6e74-41cf-a6a2-5f52975b79d3,af55d3c7-0411-45d2-98e8-3cc49668cca7,Amrinder Chopra,A Chopra,1,0,0,0
b3641479-5281-43db-9bd3-8d0e9697b2a4,218771b6-6632-4107-8a66-61446fdaadba,f91444c9-6e74-41cf-a6a2-5f52975b79d3,82426657-e599-4456-a2dc-cda4bc6bb25e,Dilpreet Singh,D Singh,2,0,0,0
b3641479-5281-43db-9bd3-8d0e9697b2a4,218771b6-6632-4107-8a66-61446fdaadba,f91444c9-6e74-41cf-a6a2-5f52975b79d3,41faa6d5-02c8-42cb-b1f2-ffb993d7da04,Gurmail Singh Ghumman,G Ghumman,1,0,0,0
b3641479-5281-43db-9bd3-8d0e9697b2a4,218771b6-6632-4107-8a66-61446fdaadba,f91444c9-6e74-41cf-a6a2-5f52975b79d3,5b4614a4-0625-49d0-b9e4-d1818ea7807d,********,********,1,0,0,0
b3641479-5281-43db-9bd3-8d0e9697b2a4,90a47895-fef7-4709-9cd2-3f507fe28fe3,c3859c82-3451-460a-a8af-f55240f3fec9,232cc042-1e4c-423a-9190-e3432698c99d,Reuben Sharan,R Sharan,1,1,0,1
b3641479-5281-43db-9bd3-8d0e9697b2a4,90a47895-fef7-4709-9cd2-3f507fe28fe3,c3859c82-3451-460a-a8af-f55240f3fec9,242a967d-4a20-4cc8-9a32-bf2121ad6d26,kunwardeep bedi,k bedi,1,0,0,0
b3641479-5281-43db-9bd3-8d0e9697b2a4,90a47895-fef7-4709-9cd2-3f507fe28fe3,c3859c82-3451-460a-a8af-f55240f3fec9,17d58ef7-cae1-444e-adba-71c74067872b,Prasad Rahate,P Rahate,0,1,0,0
b3641479-5281-43db-9bd3-8d0e9697b2a4,90a47895-fef7-4709-9cd2-3f507fe28fe3,c3859c82-3451-460a-a8af-f55240f3fec9,f6dd9552-fbc5-4490-ac27-b50ff948f8f5,Priyanshu Tomar,P Tomar,3,0,0,0
d576cdea-0c86-452a-a163-28f84717b161,9532e4ba-82d5-4e41-b01c-9c4e68e942cd,692e6f5f-2531-4d30-9dd8-737ba949ee96,02fb2e31-f568-44f7-a8cb-b3608a133907,Peter Firebrace,P Firebrace,0,1,0,0
d576cdea-0c86-452a-a163-28f84717b161,9532e4ba-82d5-4e41-b01c-9c4e68e942cd,692e6f5f-2531-4d30-9dd8-737ba949ee96,b80f4014-e5ac-4bdf-81a0-d8080aae767f,Jalil Nasir,J Nasir,2,0,0,0
d576cdea-0c86-452a-a163-28f84717b161,9532e4ba-82d5-4e41-b01c-9c4e68e942cd,692e6f5f-2531-4d30-9dd8-737ba949ee96,c854a950-19c0-43de-a701-48c149afb2e4,Dustin Barker,D Barker,0,1,0,0
d576cdea-0c86-452a-a163-28f84717b161,9532e4ba-82d5-4e41-b01c-9c4e68e942cd,692e6f5f-2531-4d30-9dd8-737ba949ee96,89eb38c4-5e0a-444a-85ac-53f394f27f58,David Newman,D Newman,1,0,0,0
d576cdea-0c86-452a-a163-28f84717b161,b901a4fb-d6cd-4964-b7c6-ca38ab67e7a0,c3859c82-3451-460a-a8af-f55240f3fec9,ef15fcc4-a2d8-47af-af3f-9c4391db7c4a,Sandeep Gill,S Gill,0,1,0,0
d576cdea-0c86-452a-a163-28f84717b161,b901a4fb-d6cd-4964-b7c6-ca38ab67e7a0,c3859c82-3451-460a-a8af-f55240f3fec9,232cc042-1e4c-423a-9190-e3432698c99d,Reuben Sharan,R Sharan,2,0,0,0
