player_key,canonical_player_id,canonical_player_name,display_player_name,bbb_runs,bbb_balls_faced,bbb_dismissals,bbb_batting_innings,bbb_matches,bat_sr
raw_f15bbe79_db30_4adc_8e6a_35c59da901ab,raw_f15bbe79_db30_4adc_8e6a_35c59da901ab,Bhanu Sharma,Bhanu Sharma,0,2,1,1,1,0.0
blake_dickson,blake_dickson,Blake Dickson,Blake Dickson,24,24,3,4,4,100.0
raw_3d163caf_a4db_468b_9d4c_c40b98036efd,raw_3d163caf_a4db_468b_9d4c_c40b98036efd,Blake Renfrey,Blake Renfrey,2,18,1,1,1,11.11111111111111
raw_3bbaef39_bb84_413d_b78e_fb80382af6ad,raw_3bbaef39_bb84_413d_b78e_fb80382af6ad,Bradley Pollard,Bradley Pollard,142,271,15,19,19,52.398523985239855
raw_060f682c_4793_416e_9cb8_236d9ff9d7b1,raw_060f682c_4793_416e_9cb8_236d9ff9d7b1,Brendan Flood,Brendan Flood,207,278,9,10,10,74.46043165467626
raw_468c3a0a_d327_4152_82d5_99052aa371b1,raw_468c3a0a_d327_4152_82d5_99052aa371b1,Brian Drew,Brian Drew,104,168,9,11,11,61.904761904761905
raw_b25813b9_f535_43d4_91b5_e79208cb7f13,raw_b25813b9_f535_43d4_91b5_e79208cb7f13,Brody Dillon,Brody Dillon,10,19,2,4,4,52.63157894736842
raw_0fc3ce8f_2552_4cd1_ba0f_23f5ab16bd9d,raw_0fc3ce8f_2552_4cd1_ba0f_23f5ab16bd9d,Caleb Gomez,Caleb Gomez,21,77,4,5,5,27.272727272727273
raw_9deda825_274c_4262_9493_9bfc300da2f1,raw_9deda825_274c_4262_9493_9bfc300da2f1,Caleb Riach,Caleb Riach,23,43,3,5,5,53.48837209302326
raw_b061eb89_c4ac_4cde_b28d_e07ace44d82c,raw_b061eb89_c4ac_4cde_b28d_e07ace44d82c,Camden Drew,Camden Drew,29,67,0,3,3,43.28358208955224
cameron_bird,cameron_bird,Cameron Bird,Cameron Bird,8,77,6,7,7,10.38961038961039
raw_19423fcd_e852_4910_a803_6a29c8579cc7,raw_19423fcd_e852_4910_a803_6a29c8579cc7,Cameron Littlewood,Cameron Littlewood,1,20,0,1,1,5.0
raw_6ae7d1a8_3d1b_450c_91f9_039c872db37e,raw_6ae7d1a8_3d1b_450c_91f9_039c872db37e,Camilla Jorgensen,Camilla Jorgensen,18,51,2,3,3,35.294117647058826
raw_27ade128_5de1_4f67_9968_82830ab0428a,raw_27ade128_5de1_4f67_9968_82830ab0428a,Carter Livolti,Carter Livolti,101,141,0,10,10,71.63120567375887
raw_1e23de54_757e_47e8_a05d_1b4fb22b6d1c,raw_1e23de54_757e_47e8_a05d_1b4fb22b6d1c,Cassandra Keen,Cassandra Keen,16,22,2,2,2,72.72727272727273
raw_f3979aab_fb4d_4e42_8d7e_51ed49c16e84,raw_f3979aab_fb4d_4e42_8d7e_51ed49c16e84,Charlie Bowman,Charlie Bowman,31,75,7,7,7,41.333333333333336
raw_e4e74a21_f9db_47f2_9a65_5cc5d03fb1ec,raw_e4e74a21_f9db_47f2_9a65_5cc5d03fb1ec,Charlie Brookes,Charlie Brookes,98,111,5,7,7,88.28828828828829
raw_1c66fefa_07de_44d4_98e2_635edd2750bf,raw_1c66fefa_07de_44d4_98e2_635edd2750bf,Charlie Collins,Charlie Collins,65,56,4,5,5,116.07142857142857
raw_b29109ad_1527_43eb_a442_22a23341f1c6,raw_b29109ad_1527_43eb_a442_22a23341f1c6,Charlie Cottrell,Charlie Cottrell,0,2,1,1,1,0.0
raw_8e138d48_f269_41f2_8c0c_382462e64cc4,raw_8e138d48_f269_41f2_8c0c_382462e64cc4,Charlie Murphy,Charlie Murphy,16,54,2,2,2,29.62962962962963
raw_54047b72_d454_42da_9098_529f566569d5,raw_54047b72_d454_42da_9098_529f566569d5,Charlie Rogers,Charlie Rogers,49,79,0,4,4,62.0253164556962
raw_21c8a168_941a_466f_8e2b_abdef56d9cd9,raw_21c8a168_941a_466f_8e2b_abdef56d9cd9,Charlie Smith,Charlie Smith,258,435,13,15,15,59.310344827586206
raw_f6671363_3677_4df6_9d06_4834394f1dc6,raw_f6671363_3677_4df6_9d06_4834394f1dc6,Charlie Speight,Charlie Speight,14,38,0,2,1,36.8421052631579
charlie_woetzel,charlie_woetzel,Charlie Woetzel,Charlie Woetzel,8,25,5,5,5,32.0
raw_53f545df_eb23_451b_bd7e_56c0466308b6,raw_53f545df_eb23_451b_bd7e_56c0466308b6,Charlotte Woodford,Charlotte Woodford,22,66,3,5,5,33.333333333333336
raw_5f225244_9807_4066_ada7_4203dae286ac,raw_5f225244_9807_4066_ada7_4203dae286ac,Chloe Winders,Chloe Winders,13,43,3,4,4,30.232558139534884
chris_daley,chris_daley,Chris Daley,Chris Daley,77,58,2,2,2,132.75862068965517
raw_5e36f31b_0210_4f8f_9829_a7834186f737,raw_5e36f31b_0210_4f8f_9829_a7834186f737,Chris Woodford,Chris Woodford,15,8,1,1,1,187.5
raw_9f32cd40_c6ea_44e9_b115_c1f52dfc0ae2,raw_9f32cd40_c6ea_44e9_b115_c1f52dfc0ae2,Chris Woodford,Chris Woodford,18,42,1,2,2,42.857142857142854
raw_c3c78732_12d7_4995_a3b6_d4c54445bb4e,raw_c3c78732_12d7_4995_a3b6_d4c54445bb4e,Ciara Pinzone,Ciara Pinzone,24,64,7,10,10,37.5
cooper_o_meara,cooper_o_meara,Cooper O'Meara,Cooper O'Meara,999,1735,27,39,39,57.5792507204611
raw_27829d44_6f99_44cd_9912_4fb9be48955c,raw_27829d44_6f99_44cd_9912_4fb9be48955c,Daivik Karate,Daivik Karate,45,73,0,4,4,61.64383561643836
raw_c62b5f37_0474_4aa3_860f_d6131176b473,raw_c62b5f37_0474_4aa3_860f_d6131176b473,Daniel Roper,Daniel Roper,3,22,4,4,4,13.636363636363637
raw_42686571_5f60_495f_8cb0_009e0f63cfa1,raw_42686571_5f60_495f_8cb0_009e0f63cfa1,Danielle Benedykt,Danielle Benedykt,3,9,2,3,3,33.333333333333336
raw_35324490_32a9_407c_b9dc_19909dc8e93c,raw_35324490_32a9_407c_b9dc_19909dc8e93c,Daraius Mendonca,Daraius Mendonca,15,51,4,7,7,29.41176470588235
darcy_denver,darcy_denver,Darcy Denver,Darcy Denver,23,50,6,8,8,46.0
raw_951c05cc_6a28_437e_a862_4042724c7324,raw_951c05cc_6a28_437e_a862_4042724c7324,Darren Wilton,Darren Wilton,431,589,11,11,11,73.1748726655348
raw_0343b752_ba93_4698_8e3c_a9f9ce54acfc,raw_0343b752_ba93_4698_8e3c_a9f9ce54acfc,David Lo Schiavo,David Lo Schiavo,9,18,1,2,2,50.0
raw_4ddf3c9c_55f5_49d7_a30a_70c4fb9c1d22,raw_4ddf3c9c_55f5_49d7_a30a_70c4fb9c1d22,David May,David May,36,70,5,8,8,51.42857142857143
raw_1faf31fe_0129_4d3d_999e_8d3cff68fd75,raw_1faf31fe_0129_4d3d_999e_8d3cff68fd75,Deetya Muralidaran,Deetya Muralidaran,9,42,0,4,4,21.428571428571427
raw_fcd9a92c_5798_4129_a837_699025583c4e,raw_fcd9a92c_5798_4129_a837_699025583c4e,Deonna Joseph,Deonna Joseph,5,4,1,1,1,125.0
raw_9ef65dff_5d8d_47f6_8ab4_0157274c3c5b,raw_9ef65dff_5d8d_47f6_8ab4_0157274c3c5b,Dianne Firth,Dianne Firth,87,95,5,8,8,91.57894736842105
raw_e61f4f04_9afe_4e5c_9515_625446514c0a,raw_e61f4f04_9afe_4e5c_9515_625446514c0a,Dillon Melnjak,Dillon Melnjak,59,50,2,2,2,118.0
dillon_wijayamanna,dillon_wijayamanna,Dillon Wijayamanna,Dillon Wijayamanna,0,7,3,3,3,0.0
raw_d9868d07_9783_4078_9391_2c8f39b4e001,raw_d9868d07_9783_4078_9391_2c8f39b4e001,Dylan Brasher,Dylan Brasher,50,23,1,1,1,217.3913043478261
raw_4c2d1817_2dc0_4c6a_8cf7_1c6e92507b05,raw_4c2d1817_2dc0_4c6a_8cf7_1c6e92507b05,Eden Marson,Eden Marson,121,86,4,6,6,140.69767441860466
raw_62882708_8488_4f9f_b0ba_53076f7905b8,raw_62882708_8488_4f9f_b0ba_53076f7905b8,Edi Melnjak,Edi Melnjak,0,1,0,1,1,0.0
raw_ad7fc84e_d2de_45f7_b492_47823b7417de,raw_ad7fc84e_d2de_45f7_b492_47823b7417de,Eeman Saeed,Eeman Saeed,2,24,0,1,1,8.333333333333334
raw_061881e8_cb14_4fa8_8778_760a14913ab2,raw_061881e8_cb14_4fa8_8778_760a14913ab2,Eeshan Gurjar,Eeshan Gurjar,63,51,0,3,3,123.52941176470588
raw_ba41f990_99ba_4562_be30_d9b45221b8f7,raw_ba41f990_99ba_4562_be30_d9b45221b8f7,Eleftherios Tsitsiras,Eleftherios Tsitsiras,2,5,2,2,2,40.0
raw_a3028aa3_ef18_4496_bd04_e6f3b4970e35,raw_a3028aa3_ef18_4496_bd04_e6f3b4970e35,Elias Brown,Elias Brown,58,85,0,5,5,68.23529411764706
raw_4f1712e7_1798_4775_9dd0_9715d46d6a09,raw_4f1712e7_1798_4775_9dd0_9715d46d6a09,Elliott Jensen,Elliott Jensen,45,181,7,8,8,24.861878453038674
raw_ab82d43a_4058_4c80_a55d_972ebf0121e9,raw_ab82d43a_4058_4c80_a55d_972ebf0121e9,Emily Campbell,Emily Campbell,25,45,8,9,9,55.55555555555556
raw_96ddbba9_5f03_4b46_8b4b_ddf78bea0181,raw_96ddbba9_5f03_4b46_8b4b_ddf78bea0181,Emma Hall,Emma Hall,6,5,1,1,1,120.0
raw_b353b779_1f15_4e87_8754_9416ca44503c,raw_b353b779_1f15_4e87_8754_9416ca44503c,Emma Holliday,Emma Holliday,5,32,5,7,7,15.625
raw_a57daeee_5c8b_44a1_a085_556ef4317ab0,raw_a57daeee_5c8b_44a1_a085_556ef4317ab0,Ethan Bernes,Ethan Bernes,75,109,6,7,7,68.80733944954129
raw_cd32f284_8e4d_40eb_ab1f_2defa3e766e7,raw_cd32f284_8e4d_40eb_ab1f_2defa3e766e7,Ethan Capp,Ethan Capp,55,137,4,5,5,40.14598540145985
raw_e16e1a1a_2ad5_4072_9905_92330f35bd8c,raw_e16e1a1a_2ad5_4072_9905_92330f35bd8c,Ewan Armstrong,Ewan Armstrong,95,130,6,6,6,73.07692307692308
ewan_fallows,ewan_fallows,Ewan Fallows,Ewan Fallows,136,140,14,14,14,97.14285714285714
raw_090944ea_a6ee_4e16_be61_66270a716275,raw_090944ea_a6ee_4e16_be61_66270a716275,Falak Syeda,Falak Syeda,44,42,1,1,1,104.76190476190476
raw_1d74361f_7deb_4dc6_b351_74c3400c9080,raw_1d74361f_7deb_4dc6_b351_74c3400c9080,Finn Robison,Finn Robison,3,27,2,3,3,11.11111111111111
raw_ed4ac762_2661_4fb8_9fe9_b4344ecb1f16,raw_ed4ac762_2661_4fb8_9fe9_b4344ecb1f16,Florence Archer,Florence Archer,79,78,0,5,5,101.28205128205128
raw_0c712035_0729_4959_bc78_ae18f46af5ca,raw_0c712035_0729_4959_bc78_ae18f46af5ca,Gemma Kerr,Gemma Kerr,5,14,2,3,3,35.714285714285715
raw_b68cd104_2f15_46c6_9c41_6ea895675975,raw_b68cd104_2f15_46c6_9c41_6ea895675975,George Bustin,George Bustin,50,47,2,3,3,106.38297872340425
raw_23257033_eab6_4bf1_9b95_482eeec9eacf,raw_23257033_eab6_4bf1_9b95_482eeec9eacf,Glenn Czosnek,Glenn Czosnek,313,336,5,7,7,93.1547619047619
raw_a0fce8b9_c44a_43d5_a880_8220bb6708be,raw_a0fce8b9_c44a_43d5_a880_8220bb6708be,Grace Campbell,Grace Campbell,72,70,5,8,8,102.85714285714286
raw_1dc047d0_4bf9_4a67_838a_d73d5050c326,raw_1dc047d0_4bf9_4a67_838a_d73d5050c326,Grace O'Brien,Grace O'Brien,58,77,5,8,8,75.32467532467533
raw_1cc69697_e59e_440d_a134_4ac8f76d710d,raw_1cc69697_e59e_440d_a134_4ac8f76d710d,Greg Hill,Greg Hill,15,32,4,5,5,46.875
raw_40f93723_84f4_4862_9bcd_d6d21ddcc83d,raw_40f93723_84f4_4862_9bcd_d6d21ddcc83d,Griffin Warner,Griffin Warner,44,81,0,6,6,54.32098765432099
raw_af809a80_48a1_4bc7_bec9_5544d36a287d,raw_af809a80_48a1_4bc7_bec9_5544d36a287d,Hamish Layzell,Hamish Layzell,38,48,4,4,4,79.16666666666667
raw_77acd29e_0b32_4ff2_b3df_07527e112511,raw_77acd29e_0b32_4ff2_b3df_07527e112511,Hari Krishna Mani,Hari Krishna Mani,88,198,14,15,15,44.44444444444444
raw_206cab31_cd0c_4f11_b7fd_227cdb364bce,raw_206cab31_cd0c_4f11_b7fd_227cdb364bce,Harrison Smith,Harrison Smith,209,379,16,18,18,55.145118733509236
raw_c6fbc86a_ba40_49ae_a381_f752d24f25a0,raw_c6fbc86a_ba40_49ae_a381_f752d24f25a0,Harvey Drakos,Harvey Drakos,10,27,0,2,2,37.03703703703704
harvey_gostlow,harvey_gostlow,Harvey Gostlow,Harvey Gostlow,162,193,8,15,14,83.93782383419689
hayden_finkelde,hayden_finkelde,Hayden Finkelde,Hayden Finkelde,153,271,10,15,15,56.457564575645755
raw_aec9d2f2_0edc_4357_bbfd_3a0140fcccb8,raw_aec9d2f2_0edc_4357_bbfd_3a0140fcccb8,Hayden Firth,Hayden Firth,106,110,9,14,14,96.36363636363636
raw_8d9627d4_212d_473a_b003_b2de02fb1eed,raw_8d9627d4_212d_473a_b003_b2de02fb1eed,Hayden Partridge,Hayden Partridge,26,75,5,5,5,34.666666666666664
raw_3030aea9_9fdb_4c31_8e68_132b3ef629b8,raw_3030aea9_9fdb_4c31_8e68_132b3ef629b8,Hayley Carr,Hayley Carr,51,49,3,4,4,104.08163265306122
raw_f5bb9a65_0197_43fb_8380_f0bbb1f48b1e,raw_f5bb9a65_0197_43fb_8380_f0bbb1f48b1e,Hemantha Alles,Hemantha Alles,123,233,6,7,7,52.78969957081545
raw_60d583e3_0915_45ba_8992_8e8c70fa3219,raw_60d583e3_0915_45ba_8992_8e8c70fa3219,Henry Cumming,Henry Cumming,14,62,4,5,5,22.580645161290324
raw_2800c47b_d1fe_4c83_b3c3_b1b94880d37b,raw_2800c47b_d1fe_4c83_b3c3_b1b94880d37b,Henry Gadsden,Henry Gadsden,1,6,1,1,1,16.666666666666668
raw_36638da6_4f79_49db_808b_a30f8809370a,raw_36638da6_4f79_49db_808b_a30f8809370a,Henry Sanderson,Henry Sanderson,9,20,1,2,2,45.0
ilisha_rajiv,ilisha_rajiv,Ilisha Rajiv,Ilisha Rajiv,168,256,13,18,18,65.625
raw_7e67f921_d780_49f0_9f3c_88365387b50c,raw_7e67f921_d780_49f0_9f3c_88365387b50c,Imogen Wheeler,Imogen Wheeler,30,88,6,8,8,34.09090909090909
raw_8d4ab148_3480_415f_98a6_3540b0358ed2,raw_8d4ab148_3480_415f_98a6_3540b0358ed2,Indianna King,Indianna King,9,27,2,3,3,33.333333333333336
isha_gurung,isha_gurung,Isha Gurung,Isha Gurung,146,230,11,16,16,63.47826086956522
raw_530f3990_542c_4561_ab9d_b3adbe089209,raw_530f3990_542c_4561_ab9d_b3adbe089209,Ishaan Chand,Ishaan Chand,70,126,7,7,7,55.55555555555556
raw_aef440be_d9da_40bd_8816_024fd61e40ea,raw_aef440be_d9da_40bd_8816_024fd61e40ea,Ishreet Kaur,Ishreet Kaur,37,58,6,8,8,63.793103448275865
raw_3d67336a_079b_4492_b020_a404ed00f08e,raw_3d67336a_079b_4492_b020_a404ed00f08e,Jack Armstrong,Jack Armstrong,181,300,8,11,11,60.333333333333336
raw_3e3718f3_6a8a_49ea_b66d_72a717217ce0,raw_3e3718f3_6a8a_49ea_b66d_72a717217ce0,Jack Collins,Jack Collins,108,105,2,6,6,102.85714285714286
raw_f1b37f5c_b481_4050_a738_401e8ba15bf3,raw_f1b37f5c_b481_4050_a738_401e8ba15bf3,Jack Czosnek,Jack Czosnek,356,348,12,14,14,102.29885057471265
raw_c66a6f03_4549_442b_b5b3_b9f4632a33a3,raw_c66a6f03_4549_442b_b5b3_b9f4632a33a3,Jack Morgan,Jack Morgan,1,8,2,2,2,12.5
raw_f93411fb_7139_464d_beca_31fa4e5d413f,raw_f93411fb_7139_464d_beca_31fa4e5d413f,Jack O’brien,Jack O’brien,103,109,5,7,7,94.4954128440367
raw_793d5273_7514_4339_998a_2e715b70b7c2,raw_793d5273_7514_4339_998a_2e715b70b7c2,Jack Sotiriadis,Jack Sotiriadis,16,23,3,5,5,69.56521739130434
raw_fa6ef2b4_13cd_4658_8707_22442b2b0b14,raw_fa6ef2b4_13cd_4658_8707_22442b2b0b14,Jack Wilson,Jack Wilson,30,58,5,6,6,51.724137931034484
jackson_o_meara,jackson_o_meara,Jackson O'Meara,Jackson O'Meara,376,492,21,29,29,76.42276422764228
raw_a7fbfb04_1a2b_409b_8149_5eca4c4a0a67,raw_a7fbfb04_1a2b_409b_8149_5eca4c4a0a67,Jacob Apted,Jacob Apted,145,130,10,11,11,111.53846153846153
raw_796e3f5c_279d_45db_8b22_ec5891f7030c,raw_796e3f5c_279d_45db_8b22_ec5891f7030c,Jade Stainer,Jade Stainer,9,27,4,4,4,33.333333333333336
raw_6dfbb52a_33fa_4d1d_b638_07b09a3454c1,raw_6dfbb52a_33fa_4d1d_b638_07b09a3454c1,Jagrithi Udayabhanu,Jagrithi Udayabhanu,22,22,1,2,2,100.0
raw_38b952cb_e866_4b8f_b5fb_fa1031c78cb6,raw_38b952cb_e866_4b8f_b5fb_fa1031c78cb6,Jaiveer Shah,Jaiveer Shah,70,98,4,7,7,71.42857142857143
raw_edbcf983_4f68_4b51_989d_cde24ea717c1,raw_edbcf983_4f68_4b51_989d_cde24ea717c1,Jake Finkelde,Jake Finkelde,267,581,13,16,16,45.9552495697074
raw_8c0c9a63_877a_4947_aff6_6c3c703615bf,raw_8c0c9a63_877a_4947_aff6_6c3c703615bf,Jake Flood,Jake Flood,95,371,14,14,14,25.606469002695416
raw_bb59db35_8c9e_456d_a7cb_16da34664559,raw_bb59db35_8c9e_456d_a7cb_16da34664559,Jake Hill,Jake Hill,28,64,4,4,4,43.75
raw_4e0cc43a_d00b_49dd_b961_c136bef7cf9c,raw_4e0cc43a_d00b_49dd_b961_c136bef7cf9c,Jaksh Sharma,Jaksh Sharma,71,121,0,6,6,58.67768595041322
raw_1254f61c_c985_4535_9ba9_3ecce8404a77,raw_1254f61c_c985_4535_9ba9_3ecce8404a77,James Bottomley,James Bottomley,14,30,4,4,4,46.666666666666664
