season_id,season,team_id,team_name,grade_id,grade_name,competition_id,competition_name,display_grade_name,grade_group,grade_type,format,age_group,gender_group,display_order,include_in_senior_records,include_in_junior_records,include_in_whole_club_records,requires_review,notes,record_scope,match_count_policy_note
f8ebef3a-ba2d-48c4-95f8-0b13d067e817,Summer 2023/24,bfc3b154-5bc3-43c1-b06b-e06a9cb01302,Glen Waverley Hawks T20 2nd XI,71bf27d5-572d-41e9-a766-2b1353dd994a,T20 F Grade - SEDA College Shield,665c8895-6732-ec11-981f-501ac52e1666,Box Hill Reporter District Cricket Association,T20 F Grade - SEDA College Shield,T20,T20,T20,Open,Open/Mixed,300,False,False,True,False,record_scope=T20,T20,* Hawks match counts apply club rules: T20 = 0.5 match; no-play games are excluded.
3e3a72f9-34fa-49f5-a42e-35d86629a3af,Summer 2022/23,290bc14c-e6b6-49cb-99b1-6131f6598771,A Grade (12 Player Grade - 80 Overs),58aa392b-d907-43aa-8e70-764a4712cd01,A Grade (12 Player Grade - 80 Overs),665c8895-6732-ec11-981f-501ac52e1666,Box Hill Reporter District Cricket Association,A Grade,Senior/open,Senior/open,One Day,Open,Open/Mixed,100,True,False,True,False,record_scope=Senior/open,Senior/open,* Hawks match counts apply club rules: T20 = 0.5 match; no-play games are excluded.
3e3a72f9-34fa-49f5-a42e-35d86629a3af,Summer 2022/23,9698bf68-126c-4fd3-8eb0-4e29f50bca1c,D Grade (12 Player Grade - 70 Overs),acd89c3a-8ca1-444d-b8d3-1a050341d435,D Grade (12 Player Grade - 70 Overs),665c8895-6732-ec11-981f-501ac52e1666,Box Hill Reporter District Cricket Association,D Grade,Senior/open,Senior/open,One Day,Open,Open/Mixed,100,True,False,True,False,record_scope=Senior/open,Senior/open,* Hawks match counts apply club rules: T20 = 0.5 match; no-play games are excluded.
3e3a72f9-34fa-49f5-a42e-35d86629a3af,Summer 2022/23,990512fe-c4af-4a72-90f3-e2dcec1e9a1d,D1 Grade,56abfa3a-99ae-4f6b-bd92-476044a1ac73,D1 Grade,665c8895-6732-ec11-981f-501ac52e1666,Box Hill Reporter District Cricket Association,D1 Grade,Senior/open,Senior/open,One Day,Open,Open/Mixed,100,True,False,True,False,record_scope=Senior/open,Senior/open,* Hawks match counts apply club rules: T20 = 0.5 match; no-play games are excluded.
3e3a72f9-34fa-49f5-a42e-35d86629a3af,Summer 2022/23,6d4a83b2-e4ec-4099-82b7-515330158d24,Fast 9's (Stage 2) Sunday - Blue,426d8462-7360-4bbc-873d-c85a5c11cc38,Fast 9's (Stage 2) Sunday - Blue,665c8895-6732-ec11-981f-501ac52e1666,Box Hill Reporter District Cricket Association,Fast 9's (Stage 2) Sunday - Blue,Junior,Junior,Junior,Entry junior,Open/Mixed,800,False,True,True,False,record_scope=Junior,Junior,* Hawks match counts apply club rules: T20 = 0.5 match; no-play games are excluded.
3e3a72f9-34fa-49f5-a42e-35d86629a3af,Summer 2022/23,705aa48c-031a-4879-9c13-26b593713b2b,"H Grade (13 Player Grade - 64 Overs, Split Inns)",476f69b6-315f-48da-99a2-393b537d3b60,"H Grade (13 Player Grade - 64 Overs, Split Inns)",665c8895-6732-ec11-981f-501ac52e1666,Box Hill Reporter District Cricket Association,"H Grade (13 Player Grade - 64 Overs, Split Inns)",Junior,Junior,Junior,U13,Open/Mixed,800,False,True,True,False,record_scope=Junior,Junior,* Hawks match counts apply club rules: T20 = 0.5 match; no-play games are excluded.
3e3a72f9-34fa-49f5-a42e-35d86629a3af,Summer 2022/23,639bcc01-57f6-46ab-b26f-6ac053271be1,Howard Wilson Shield,3955cf30-0446-41aa-beb3-9d7595e3ba05,Howard Wilson Shield,665c8895-6732-ec11-981f-501ac52e1666,Box Hill Reporter District Cricket Association,Howard Wilson Shield,Senior/open,Senior/open,One Day,Open,Open/Mixed,100,True,False,True,False,record_scope=Senior/open,Senior/open,* Hawks match counts apply club rules: T20 = 0.5 match; no-play games are excluded.
3e3a72f9-34fa-49f5-a42e-35d86629a3af,Summer 2022/23,762d7303-f725-43b9-b2e2-6d264a4521c9,Twenty20 Club Builder Shield,3da48c03-4482-4718-b5a3-2288213ec9e4,Twenty20 Club Builder Shield,665c8895-6732-ec11-981f-501ac52e1666,Box Hill Reporter District Cricket Association,Twenty20 Club Builder Shield,T20,T20,T20,Open,Open/Mixed,300,False,False,True,True,record_scope=T20; mapping requires POC review,T20,* Hawks match counts apply club rules: T20 = 0.5 match; no-play games are excluded.
3e3a72f9-34fa-49f5-a42e-35d86629a3af,Summer 2022/23,091ead8f-802a-471a-811c-0b89a24814a3,Twenty20 Mulgrave Country Club Shield,6140a1b0-5ba5-4dc6-9d5c-66547f594b41,Twenty20 Mulgrave Country Club Shield,665c8895-6732-ec11-981f-501ac52e1666,Box Hill Reporter District Cricket Association,Twenty20 Mulgrave Country Club Shield,T20,T20,T20,Open,Open/Mixed,300,False,False,True,True,record_scope=T20; mapping requires POC review,T20,* Hawks match counts apply club rules: T20 = 0.5 match; no-play games are excluded.
3e3a72f9-34fa-49f5-a42e-35d86629a3af,Summer 2022/23,c559b827-a1b1-48c9-86fc-b43cdbdb1c0e,Under 12 Friday Blue,b7f8932c-8084-436c-9402-fcddc31f0dcb,Under 12 Friday Blue,665c8895-6732-ec11-981f-501ac52e1666,Box Hill Reporter District Cricket Association,U12 Friday Blue,Junior,Junior,Junior,U12,Open/Mixed,700,False,True,True,False,record_scope=Junior,Junior,* Hawks match counts apply club rules: T20 = 0.5 match; no-play games are excluded.
3e3a72f9-34fa-49f5-a42e-35d86629a3af,Summer 2022/23,fe067d18-a8fb-49b8-ada7-28b8159e2d75,Under 16 Fri B Grade (Blue),d34c6429-5930-49db-8d49-efab80eb054b,Under 16 Fri B Grade (Blue),665c8895-6732-ec11-981f-501ac52e1666,Box Hill Reporter District Cricket Association,U16 Friday B Grade,Junior,Junior,Junior,U16,Open/Mixed,500,False,True,True,False,record_scope=Junior,Junior,* Hawks match counts apply club rules: T20 = 0.5 match; no-play games are excluded.
3e3a72f9-34fa-49f5-a42e-35d86629a3af,Summer 2022/23,17237e3e-3a65-4d51-8ac1-f09442aa5774,Under 18 Friday (Gold),db9df694-9360-4b7c-a8f4-d52579501d85,Under 18 Friday (Gold),665c8895-6732-ec11-981f-501ac52e1666,Box Hill Reporter District Cricket Association,U18 Friday (Gold),Junior,Junior,Junior,U18,Open/Mixed,400,False,True,True,False,record_scope=Junior,Junior,* Hawks match counts apply club rules: T20 = 0.5 match; no-play games are excluded.
aad2a6fe-7bbd-4680-a386-01319b828522,Summer 2021/22,9f8a4f1f-3c3a-4915-a2b1-3996983cad84,A Grade (12 Player Grade - 80 Overs),22667b19-1fa6-478d-a0c5-3676485e9025,A Grade (12 Player Grade - 80 Overs),665c8895-6732-ec11-981f-501ac52e1666,Box Hill Reporter District Cricket Association,A Grade,Senior/open,Senior/open,One Day,Open,Open/Mixed,100,True,False,True,False,record_scope=Senior/open,Senior/open,* Hawks match counts apply club rules: T20 = 0.5 match; no-play games are excluded.
aad2a6fe-7bbd-4680-a386-01319b828522,Summer 2021/22,4ab516f6-312a-48eb-8c7a-52066ed06d31,"F Grade (13 Player Grade - 64 Overs, Split Inns)",b248227b-eb97-45b5-8c2f-e71fc2cd47c7,"F Grade (13 Player Grade - 64 Overs, Split Inns)",665c8895-6732-ec11-981f-501ac52e1666,Box Hill Reporter District Cricket Association,"F Grade (13 Player Grade - 64 Overs, Split Inns)",Junior,Junior,Junior,U13,Open/Mixed,800,False,True,True,False,record_scope=Junior,Junior,* Hawks match counts apply club rules: T20 = 0.5 match; no-play games are excluded.
aad2a6fe-7bbd-4680-a386-01319b828522,Summer 2021/22,650eb887-00f1-41e5-b417-c106dc4f3892,Fast 9's (Stage 2) Sunday - Gold,82e8317d-81a5-40cc-b9af-dfc44651bfaa,Fast 9's (Stage 2) Sunday - Gold,665c8895-6732-ec11-981f-501ac52e1666,Box Hill Reporter District Cricket Association,Fast 9's (Stage 2) Sunday - Gold,Junior,Junior,Junior,Entry junior,Open/Mixed,800,False,True,True,False,record_scope=Junior,Junior,* Hawks match counts apply club rules: T20 = 0.5 match; no-play games are excluded.
aad2a6fe-7bbd-4680-a386-01319b828522,Summer 2021/22,c1c0ff15-8ac2-46b1-94c9-80caa3c0fd50,Howard Wilson Shield,12d1eafc-842e-4d50-909e-91e66d5bf25d,Howard Wilson Shield,665c8895-6732-ec11-981f-501ac52e1666,Box Hill Reporter District Cricket Association,Howard Wilson Shield,Senior/open,Senior/open,One Day,Open,Open/Mixed,100,True,False,True,False,record_scope=Senior/open,Senior/open,* Hawks match counts apply club rules: T20 = 0.5 match; no-play games are excluded.
aad2a6fe-7bbd-4680-a386-01319b828522,Summer 2021/22,479ddc21-3247-4c81-b718-5b55d06a856f,Twenty20 SEDA College Shield,1f329697-3b52-442c-8e59-acd98220e5c3,Twenty20 SEDA College Shield,665c8895-6732-ec11-981f-501ac52e1666,Box Hill Reporter District Cricket Association,Twenty20 SEDA College Shield,T20,T20,T20,Open,Open/Mixed,300,False,False,True,True,record_scope=T20; mapping requires POC review,T20,* Hawks match counts apply club rules: T20 = 0.5 match; no-play games are excluded.
aad2a6fe-7bbd-4680-a386-01319b828522,Summer 2021/22,5a780ad8-3d6b-4e7d-bf6d-73dc4742df77,Twenty20 Storage King Mitcham Shield,db8da8a0-36f7-46d6-8e63-1bf84deaf911,Twenty20 Storage King Mitcham Shield,665c8895-6732-ec11-981f-501ac52e1666,Box Hill Reporter District Cricket Association,Twenty20 Storage King Mitcham Shield,T20,T20,T20,Open,Open/Mixed,300,False,False,True,True,record_scope=T20; mapping requires POC review,T20,* Hawks match counts apply club rules: T20 = 0.5 match; no-play games are excluded.
aad2a6fe-7bbd-4680-a386-01319b828522,Summer 2021/22,83c330d2-d1ba-4ca3-b63c-51cf46b5bded,Under 12 Friday Gold,87ba4ae2-5f92-40b0-91f6-61688faf9937,Under 12 Friday Gold,665c8895-6732-ec11-981f-501ac52e1666,Box Hill Reporter District Cricket Association,U12 Friday Gold,Junior,Junior,Junior,U12,Open/Mixed,700,False,True,True,False,record_scope=Junior,Junior,* Hawks match counts apply club rules: T20 = 0.5 match; no-play games are excluded.
aad2a6fe-7bbd-4680-a386-01319b828522,Summer 2021/22,07714707-86ba-46a7-acfb-c2c791088f55,Under 14 Fri Gold,f7b8c86e-14ae-4f52-828d-03c2caa6dcfb,Under 14 Fri Gold,665c8895-6732-ec11-981f-501ac52e1666,Box Hill Reporter District Cricket Association,U14 Friday Gold,Junior,Junior,Junior,U14,Open/Mixed,600,False,True,True,False,record_scope=Junior,Junior,* Hawks match counts apply club rules: T20 = 0.5 match; no-play games are excluded.
aad2a6fe-7bbd-4680-a386-01319b828522,Summer 2021/22,cd44433d-3bfb-4ab1-a7cf-a16d2a8d278c,Under 16 B Friday,e7bf26d3-e676-49f1-9897-fa88f24e990b,Under 16 B Friday,665c8895-6732-ec11-981f-501ac52e1666,Box Hill Reporter District Cricket Association,U16 B Friday,Junior,Junior,Junior,U16,Open/Mixed,500,False,True,True,False,record_scope=Junior,Junior,* Hawks match counts apply club rules: T20 = 0.5 match; no-play games are excluded.
aad2a6fe-7bbd-4680-a386-01319b828522,Summer 2021/22,5f9af775-51e6-4d9f-8c9c-ff42be98041c,Under 18 Friday (Gold),b9b8fc45-1d9a-4517-83bc-e22b946fc067,Under 18 Friday (Gold),665c8895-6732-ec11-981f-501ac52e1666,Box Hill Reporter District Cricket Association,U18 Friday (Gold),Junior,Junior,Junior,U18,Open/Mixed,400,False,True,True,False,record_scope=Junior,Junior,* Hawks match counts apply club rules: T20 = 0.5 match; no-play games are excluded.
a387270b-f2fd-4e48-9334-b7f9b59589a5,Summer 2020/21,b47e67cf-29ac-4406-8e24-b610cb4de276,A Grade (12 Player Grade - 80 Overs),546c9734-a3f2-4a82-afe7-7e5e613f2fc1,A Grade (12 Player Grade - 80 Overs),665c8895-6732-ec11-981f-501ac52e1666,Box Hill Reporter District Cricket Association,A Grade,Senior/open,Senior/open,One Day,Open,Open/Mixed,100,True,False,True,False,record_scope=Senior/open,Senior/open,* Hawks match counts apply club rules: T20 = 0.5 match; no-play games are excluded.
a387270b-f2fd-4e48-9334-b7f9b59589a5,Summer 2020/21,00d149fe-1676-4320-bb72-a930b1f7efdf,"F Grade (13 Player Grade - 64 Overs, Split Inns)",f8f48094-9304-45f4-94a1-4ae8fe3093fa,"F Grade (13 Player Grade - 64 Overs, Split Inns)",665c8895-6732-ec11-981f-501ac52e1666,Box Hill Reporter District Cricket Association,"F Grade (13 Player Grade - 64 Overs, Split Inns)",Junior,Junior,Junior,U13,Open/Mixed,800,False,True,True,False,record_scope=Junior,Junior,* Hawks match counts apply club rules: T20 = 0.5 match; no-play games are excluded.
a387270b-f2fd-4e48-9334-b7f9b59589a5,Summer 2020/21,237acb8a-2742-4edf-89f2-f157cef1e204,Fast 9's (Stage 2) Sunday - Blue,1748d09a-8c46-4285-825d-99d78f74e8d1,Fast 9's (Stage 2) Sunday - Blue,665c8895-6732-ec11-981f-501ac52e1666,Box Hill Reporter District Cricket Association,Fast 9's (Stage 2) Sunday - Blue,Junior,Junior,Junior,Entry junior,Open/Mixed,800,False,True,True,False,record_scope=Junior,Junior,* Hawks match counts apply club rules: T20 = 0.5 match; no-play games are excluded.
a387270b-f2fd-4e48-9334-b7f9b59589a5,Summer 2020/21,74508d06-fe24-4f05-98ba-347d26de26f0,Howard Wilson Shield,1a775dfe-0b72-4aff-aab0-6af3344a29c8,Howard Wilson Shield,665c8895-6732-ec11-981f-501ac52e1666,Box Hill Reporter District Cricket Association,Howard Wilson Shield,Senior/open,Senior/open,One Day,Open,Open/Mixed,100,True,False,True,False,record_scope=Senior/open,Senior/open,* Hawks match counts apply club rules: T20 = 0.5 match; no-play games are excluded.
a387270b-f2fd-4e48-9334-b7f9b59589a5,Summer 2020/21,f53498cd-edee-4799-b3c4-8eee8fc6fa47,Super 7's (Stage 1) Saturday - Blue,77a1e122-329a-4bf1-8c27-b0835ffa0827,Super 7's (Stage 1) Saturday - Blue,665c8895-6732-ec11-981f-501ac52e1666,Box Hill Reporter District Cricket Association,Super 7's (Stage 1) Saturday - Blue,Senior/open,Senior/open,One Day,Open,Open/Mixed,100,True,False,True,False,record_scope=Senior/open,Senior/open,* Hawks match counts apply club rules: T20 = 0.5 match; no-play games are excluded.
a387270b-f2fd-4e48-9334-b7f9b59589a5,Summer 2020/21,11caea2d-8530-4cfd-8c83-0ef8bf47fb9f,Twenty20 Rebel Sport Shield,928350bc-f569-4d78-ba25-5ee4843386c5,Twenty20 Rebel Sport Shield,665c8895-6732-ec11-981f-501ac52e1666,Box Hill Reporter District Cricket Association,Twenty20 Rebel Sport Shield,T20,T20,T20,Open,Open/Mixed,300,False,False,True,True,record_scope=T20; mapping requires POC review,T20,* Hawks match counts apply club rules: T20 = 0.5 match; no-play games are excluded.
a387270b-f2fd-4e48-9334-b7f9b59589a5,Summer 2020/21,b9412b8d-07d1-4265-8560-765881444777,Twenty20 Storage King Mitcham Shield,ddc2dbcb-3f9c-4bde-93e4-de9782f414b5,Twenty20 Storage King Mitcham Shield,665c8895-6732-ec11-981f-501ac52e1666,Box Hill Reporter District Cricket Association,Twenty20 Storage King Mitcham Shield,T20,T20,T20,Open,Open/Mixed,300,False,False,True,True,record_scope=T20; mapping requires POC review,T20,* Hawks match counts apply club rules: T20 = 0.5 match; no-play games are excluded.
a387270b-f2fd-4e48-9334-b7f9b59589a5,Summer 2020/21,60aa3e1d-2431-45ae-8a9d-1a31a7389406,Twenty20 Topline Cricket Shield,0c100cab-064d-4aad-a334-d1617f998fd9,Twenty20 Topline Cricket Shield,665c8895-6732-ec11-981f-501ac52e1666,Box Hill Reporter District Cricket Association,Twenty20 Topline Cricket Shield,T20,T20,T20,Open,Open/Mixed,300,False,False,True,True,record_scope=T20; mapping requires POC review,T20,* Hawks match counts apply club rules: T20 = 0.5 match; no-play games are excluded.
a387270b-f2fd-4e48-9334-b7f9b59589a5,Summer 2020/21,0872c0a4-2c08-4a83-9dee-034dfc72f919,Under 12 B Friday Grade (Blue),34d713b6-5a2a-4d29-9350-82bd25cc16b6,Under 12 B Friday Grade (Blue),665c8895-6732-ec11-981f-501ac52e1666,Box Hill Reporter District Cricket Association,U12 B Friday Grade (Blue),Junior,Junior,Junior,U12,Open/Mixed,700,False,True,True,False,record_scope=Junior,Junior,* Hawks match counts apply club rules: T20 = 0.5 match; no-play games are excluded.
a387270b-f2fd-4e48-9334-b7f9b59589a5,Summer 2020/21,5b4d9aca-da4b-45e7-894c-0c1c8e03b8d2,Under 12 Fri A Grade,599fe877-24ab-42ba-a312-f9196655468a,Under 12 Fri A Grade,665c8895-6732-ec11-981f-501ac52e1666,Box Hill Reporter District Cricket Association,U12 Friday A Grade,Junior,Junior,Junior,U12,Open/Mixed,700,False,True,True,False,record_scope=Junior,Junior,* Hawks match counts apply club rules: T20 = 0.5 match; no-play games are excluded.
a387270b-f2fd-4e48-9334-b7f9b59589a5,Summer 2020/21,61c3dd37-68a5-4c74-86e9-a61530117a70,Under 14 Fri B Grade (Blue),9b641e60-9878-4da4-87c2-3847b5a5e02e,Under 14 Fri B Grade (Blue),665c8895-6732-ec11-981f-501ac52e1666,Box Hill Reporter District Cricket Association,U14 Friday B Grade,Junior,Junior,Junior,U14,Open/Mixed,600,False,True,True,False,record_scope=Junior,Junior,* Hawks match counts apply club rules: T20 = 0.5 match; no-play games are excluded.
a387270b-f2fd-4e48-9334-b7f9b59589a5,Summer 2020/21,205ac04e-6131-4569-a283-361d3302e005,Under 16 A Friday - Ron Hennessey Shield,567f4f9d-6b40-4cd1-bd68-57708bfcf1c2,Under 16 A Friday - Ron Hennessey Shield,665c8895-6732-ec11-981f-501ac52e1666,Box Hill Reporter District Cricket Association,U16 A Friday - Ron Hennessey Shield,Junior,Junior,Junior,U16,Open/Mixed,500,False,True,True,False,record_scope=Junior,Junior,* Hawks match counts apply club rules: T20 = 0.5 match; no-play games are excluded.
95aa262f-30aa-4e11-8296-3a374a9fa3aa,Summer 2019/20,6b977d1a-ea04-4827-82fd-24093ad97f06,B Grade (12 Player Grade - 80 Overs),d68d8512-0331-4b30-8229-634874d5b03c,B Grade (12 Player Grade - 80 Overs),665c8895-6732-ec11-981f-501ac52e1666,Box Hill Reporter District Cricket Association,B Grade,Senior/open,Senior/open,One Day,Open,Open/Mixed,100,True,False,True,False,record_scope=Senior/open,Senior/open,* Hawks match counts apply club rules: T20 = 0.5 match; no-play games are excluded.
95aa262f-30aa-4e11-8296-3a374a9fa3aa,Summer 2019/20,eb026607-8430-4704-b52e-58b5ad7a5e66,"F Grade (13 Player Grade - 64 Overs, Split Inns)",f36e288c-8dbf-4e65-a18b-2002325b0d3b,"F Grade (13 Player Grade - 64 Overs, Split Inns)",665c8895-6732-ec11-981f-501ac52e1666,Box Hill Reporter District Cricket Association,"F Grade (13 Player Grade - 64 Overs, Split Inns)",Junior,Junior,Junior,U13,Open/Mixed,800,False,True,True,False,record_scope=Junior,Junior,* Hawks match counts apply club rules: T20 = 0.5 match; no-play games are excluded.
95aa262f-30aa-4e11-8296-3a374a9fa3aa,Summer 2019/20,9ff2d19d-5ebd-4e7f-aaf8-06c04c18aa11,Fast 9's (Stage 2) Saturday,76e98c53-7825-4d67-9ef3-11a1a9371715,Fast 9's (Stage 2) Saturday,665c8895-6732-ec11-981f-501ac52e1666,Box Hill Reporter District Cricket Association,Fast 9's (Stage 2) Saturday,Junior,Junior,Junior,Entry junior,Open/Mixed,800,False,True,True,False,record_scope=Junior,Junior,* Hawks match counts apply club rules: T20 = 0.5 match; no-play games are excluded.
95aa262f-30aa-4e11-8296-3a374a9fa3aa,Summer 2019/20,0f959692-b4d0-4fd9-8956-a49e4aacc4b1,Fast 9's (Stage 2) Sunday - Gold,ac63e99f-9bd8-4fe3-9d3e-380149c66cde,Fast 9's (Stage 2) Sunday - Gold,665c8895-6732-ec11-981f-501ac52e1666,Box Hill Reporter District Cricket Association,Fast 9's (Stage 2) Sunday - Gold,Junior,Junior,Junior,Entry junior,Open/Mixed,800,False,True,True,False,record_scope=Junior,Junior,* Hawks match counts apply club rules: T20 = 0.5 match; no-play games are excluded.
95aa262f-30aa-4e11-8296-3a374a9fa3aa,Summer 2019/20,9199a562-37da-4fb6-80d5-5da8f5fa9700,Howard Wilson Shield,87fbf5a9-3822-4d72-a52f-ef7b0c36d210,Howard Wilson Shield,665c8895-6732-ec11-981f-501ac52e1666,Box Hill Reporter District Cricket Association,Howard Wilson Shield,Senior/open,Senior/open,One Day,Open,Open/Mixed,100,True,False,True,False,record_scope=Senior/open,Senior/open,* Hawks match counts apply club rules: T20 = 0.5 match; no-play games are excluded.
95aa262f-30aa-4e11-8296-3a374a9fa3aa,Summer 2019/20,34c75848-7efa-4a24-8846-9c8eb76ff927,Super 7's (Stage 1) Saturday - Gold,ec0a8e03-7bda-4b32-b4d4-e39ccc3abc40,Super 7's (Stage 1) Saturday - Gold,665c8895-6732-ec11-981f-501ac52e1666,Box Hill Reporter District Cricket Association,Super 7's (Stage 1) Saturday - Gold,Senior/open,Senior/open,One Day,Open,Open/Mixed,100,True,False,True,False,record_scope=Senior/open,Senior/open,* Hawks match counts apply club rules: T20 = 0.5 match; no-play games are excluded.
95aa262f-30aa-4e11-8296-3a374a9fa3aa,Summer 2019/20,7e4e646a-0d82-4902-9326-162728df800e,Super 7's (Stage 1) Sunday - Blue,2a0b301d-18b3-4226-b389-0dfe3d20c849,Super 7's (Stage 1) Sunday - Blue,665c8895-6732-ec11-981f-501ac52e1666,Box Hill Reporter District Cricket Association,Super 7's (Stage 1) Sunday - Blue,Senior/open,Senior/open,One Day,Open,Open/Mixed,100,True,False,True,False,record_scope=Senior/open,Senior/open,* Hawks match counts apply club rules: T20 = 0.5 match; no-play games are excluded.
95aa262f-30aa-4e11-8296-3a374a9fa3aa,Summer 2019/20,6f4acb44-7ade-49aa-b135-d6df24aeb115,Twenty20 ANZ Bank Shield,c06c226b-dbd0-4660-9173-7672dc149093,Twenty20 ANZ Bank Shield,665c8895-6732-ec11-981f-501ac52e1666,Box Hill Reporter District Cricket Association,Twenty20 ANZ Bank Shield,T20,T20,T20,Open,Open/Mixed,300,False,False,True,True,record_scope=T20; mapping requires POC review,T20,* Hawks match counts apply club rules: T20 = 0.5 match; no-play games are excluded.
95aa262f-30aa-4e11-8296-3a374a9fa3aa,Summer 2019/20,1a81957f-b4ef-4d7f-8dd7-8e043d51bbfb,Under 12 B Friday Grade (Blue),f29976f7-e9a2-4cea-897b-dfc08105fe68,Under 12 B Friday Grade (Blue),665c8895-6732-ec11-981f-501ac52e1666,Box Hill Reporter District Cricket Association,U12 B Friday Grade (Blue),Junior,Junior,Junior,U12,Open/Mixed,700,False,True,True,False,record_scope=Junior,Junior,* Hawks match counts apply club rules: T20 = 0.5 match; no-play games are excluded.
95aa262f-30aa-4e11-8296-3a374a9fa3aa,Summer 2019/20,74cb0ded-7466-4649-bffb-6b00311ba13f,Under 14 Fri A Grade,c4e1a819-0e1d-4b5d-b744-57b57c848c2c,Under 14 Fri A Grade,665c8895-6732-ec11-981f-501ac52e1666,Box Hill Reporter District Cricket Association,U14 Friday A Grade,Junior,Junior,Junior,U14,Open/Mixed,600,False,True,True,False,record_scope=Junior,Junior,* Hawks match counts apply club rules: T20 = 0.5 match; no-play games are excluded.
95aa262f-30aa-4e11-8296-3a374a9fa3aa,Summer 2019/20,7ad3a9a3-6e41-4173-9a33-fb504b041456,Under 14 Fri B Grade (Blue),6cff701f-03c6-486a-94f7-ae2d5586a385,Under 14 Fri B Grade (Blue),665c8895-6732-ec11-981f-501ac52e1666,Box Hill Reporter District Cricket Association,U14 Friday B Grade,Junior,Junior,Junior,U14,Open/Mixed,600,False,True,True,False,record_scope=Junior,Junior,* Hawks match counts apply club rules: T20 = 0.5 match; no-play games are excluded.
95aa262f-30aa-4e11-8296-3a374a9fa3aa,Summer 2019/20,de906540-513c-4741-b363-af7e806d0acf,Under 14 Fri B Grade (Gold),b1fb58b3-f05d-44a9-b42c-26872ba56ff2,Under 14 Fri B Grade (Gold),665c8895-6732-ec11-981f-501ac52e1666,Box Hill Reporter District Cricket Association,U14 Friday B Grade,Junior,Junior,Junior,U14,Open/Mixed,600,False,True,True,False,record_scope=Junior,Junior,* Hawks match counts apply club rules: T20 = 0.5 match; no-play games are excluded.
95aa262f-30aa-4e11-8296-3a374a9fa3aa,Summer 2019/20,bd9e14ee-99f5-479e-b325-7d93f633387a,Under 16 A Friday - Ron Hennessey Shield,c6197c91-7657-4c7b-9f03-b28084e56a43,Under 16 A Friday - Ron Hennessey Shield,665c8895-6732-ec11-981f-501ac52e1666,Box Hill Reporter District Cricket Association,U16 A Friday - Ron Hennessey Shield,Junior,Junior,Junior,U16,Open/Mixed,500,False,True,True,False,record_scope=Junior,Junior,* Hawks match counts apply club rules: T20 = 0.5 match; no-play games are excluded.
95aa262f-30aa-4e11-8296-3a374a9fa3aa,Summer 2019/20,91167e2e-2954-415e-944b-15b2719cd1bf,Under 16 B Friday,f8d4a955-b670-48e5-bd3a-9c03359df027,Under 16 B Friday,665c8895-6732-ec11-981f-501ac52e1666,Box Hill Reporter District Cricket Association,U16 B Friday,Junior,Junior,Junior,U16,Open/Mixed,500,False,True,True,False,record_scope=Junior,Junior,* Hawks match counts apply club rules: T20 = 0.5 match; no-play games are excluded.
fec2e604-1806-4e0f-861e-b7ee37643f96,Summer 2018/19,e883e321-ff64-45c8-ac6a-11ba7cc9383f,A Grade (12 Player Grade - 80 Overs),756a2ea8-a4d9-4a83-8598-ac2602f33c1f,A Grade (12 Player Grade - 80 Overs),665c8895-6732-ec11-981f-501ac52e1666,Box Hill Reporter District Cricket Association,A Grade,Senior/open,Senior/open,One Day,Open,Open/Mixed,100,True,False,True,False,record_scope=Senior/open,Senior/open,* Hawks match counts apply club rules: T20 = 0.5 match; no-play games are excluded.
fec2e604-1806-4e0f-861e-b7ee37643f96,Summer 2018/19,89e73e5e-cc4f-4f3f-8759-b7775e3a5507,D Grade (12 Player Grade - 70 Overs),c5e22860-ea28-4cfc-8e88-57959d652141,D Grade (12 Player Grade - 70 Overs),665c8895-6732-ec11-981f-501ac52e1666,Box Hill Reporter District Cricket Association,D Grade,Senior/open,Senior/open,One Day,Open,Open/Mixed,100,True,False,True,False,record_scope=Senior/open,Senior/open,* Hawks match counts apply club rules: T20 = 0.5 match; no-play games are excluded.
fec2e604-1806-4e0f-861e-b7ee37643f96,Summer 2018/19,fc36611d-e9c1-4d40-b6f4-142a3210fe5b,"E Grade (13 Player Grade - 70 Overs, Split Inns)",08895a99-1b69-4dcf-a131-37de33cd77c1,"E Grade (13 Player Grade - 70 Overs, Split Inns)",665c8895-6732-ec11-981f-501ac52e1666,Box Hill Reporter District Cricket Association,"E Grade (13 Player Grade - 70 Overs, Split Inns)",Junior,Junior,Junior,U13,Open/Mixed,800,False,True,True,False,record_scope=Junior,Junior,* Hawks match counts apply club rules: T20 = 0.5 match; no-play games are excluded.
fec2e604-1806-4e0f-861e-b7ee37643f96,Summer 2018/19,14713784-e991-481b-b14b-199214dddb19,Fast 9's (Stage 2) Saturday,480e216e-2f8f-447a-a051-c47e311c4d8f,Fast 9's (Stage 2) Saturday,665c8895-6732-ec11-981f-501ac52e1666,Box Hill Reporter District Cricket Association,Fast 9's (Stage 2) Saturday,Junior,Junior,Junior,Entry junior,Open/Mixed,800,False,True,True,False,record_scope=Junior,Junior,* Hawks match counts apply club rules: T20 = 0.5 match; no-play games are excluded.
