player_name,metric,document_value,source_document,confidence,notes
Ahilan Sivakumaran,matches,132,GWHCC_customer_source_consolidation.xlsx - Career Master row 755,high,Confirmed merged identity FB02; customer whole-club career total supplements incomplete reconstructed coverage.
Ahilan Sivakumaran,runs,3414,GWHCC_customer_source_consolidation.xlsx - Career Master row 755,high,Confirmed merged identity FB02; customer whole-club career total supplements incomplete reconstructed coverage.
Ahilan Sivakumaran,wickets,45,GWHCC_customer_source_consolidation.xlsx - Career Master row 755,high,Confirmed merged identity FB02; customer whole-club career total supplements incomplete reconstructed coverage.
