match_id,status,status_id,result_text,match_type,match_type_id,is_ball_by_ball,grade_id,grade_name,round_id,round_name,venue_id,venue_name,playing_surface_id,playing_surface_name,home_team_id,home_team_name,away_team_id,away_team_name,match_day_count,first_match_day,last_match_day,source_fetched_at
05665f84-65b6-4604-a11e-759276140c32,COMPLETED,3,Fiji Victorian CC Winter XI won by 4 wickets,One Day,2,True,8660310e-7b12-4dce-b777-d533d35bd8ff,North Division,829ef88d-c201-4954-8011-0f7080be3705,Round 5,ad232a43-dc3b-4325-bff0-4657b30031cb,Fairlea Ovals,fb64267e-1410-43c5-9a67-bd6e4c0e3048,Fairlea West,2455adf0-f6ca-4803-839d-f58c1cf154dd,LTUCC  Eagles,b0d2ee4c-be8f-4a75-b138-0740a52970c6,Fiji Victorian CC Winter XI,1,2025-06-14T12:00:00.0000000+10:00,2025-06-14T12:00:00.0000000+10:00,2026-05-02T13:00:03.759539+00:00
2c40c9b2-40eb-4b37-becf-5c817751a1d6,COMPLETED,3,Darebin Chargers Red won by 29 runs,One Day,2,True,8660310e-7b12-4dce-b777-d533d35bd8ff,North Division,d0b84f6b-8369-4ba7-afb9-20556f515fb7,Round 3,8bb90ccd-6bbb-4211-9b84-09939c7cd7fd,T.W Blake Park,75082492-acfb-4810-8f00-55c8b7e4b001,Oval #3 North East,b0d2ee4c-be8f-4a75-b138-0740a52970c6,Fiji Victorian CC Winter XI,f121f9ce-13ef-4518-b214-4b2066595145,Darebin Chargers Red,1,2025-05-24T12:00:00.0000000+10:00,2025-05-24T12:00:00.0000000+10:00,2026-05-02T12:59:51.091772+00:00
4db01962-99f7-4b10-a382-6f8f3623144b,COMPLETED,3,Fiji Victorian CC Winter XI won by 108 runs,One Day,2,True,8660310e-7b12-4dce-b777-d533d35bd8ff,North Division,f71cd240-3aab-4e15-9d98-40761fb21db9,Round 9,8bb90ccd-6bbb-4211-9b84-09939c7cd7fd,T.W Blake Park,75082492-acfb-4810-8f00-55c8b7e4b001,Oval #3 North East,b0d2ee4c-be8f-4a75-b138-0740a52970c6,Fiji Victorian CC Winter XI,1977fa7e-f689-4fee-b28e-a9aa92a3a15c,Jafari SC,1,2025-07-26T12:00:00.0000000+10:00,2025-07-26T12:00:00.0000000+10:00,2026-05-02T12:59:59.595631+00:00
4e5fbe6d-325e-4a21-9982-f080f8605615,COMPLETED,3,Fiji Victorian CC Winter XI won by 75 runs,One Day,2,True,8660310e-7b12-4dce-b777-d533d35bd8ff,North Division,c0148bc4-102f-4ad2-a732-c9b1cb113a15,Round 8,8bb90ccd-6bbb-4211-9b84-09939c7cd7fd,T.W Blake Park,7d721f89-5531-4421-b1db-7378c655d8d7,Oval # 1 South West,8b65ef27-5bb8-46ca-8193-be128c5af1b0,Reservoir Cobras,b0d2ee4c-be8f-4a75-b138-0740a52970c6,Fiji Victorian CC Winter XI,1,2025-07-12T12:00:00.0000000+10:00,2025-07-12T12:00:00.0000000+10:00,2026-05-02T13:00:12.147865+00:00
5ee79fc1-2d4e-41d8-964b-e0c0fa6e412c,COMPLETED,3,Wollert Warriors Senior Men A won by 60 runs,One Day,2,True,8660310e-7b12-4dce-b777-d533d35bd8ff,North Division,4d90956a-7c55-4011-81a5-6c115a6014cc,Round 7,8bb90ccd-6bbb-4211-9b84-09939c7cd7fd,T.W Blake Park,75082492-acfb-4810-8f00-55c8b7e4b001,Oval #3 North East,b0d2ee4c-be8f-4a75-b138-0740a52970c6,Fiji Victorian CC Winter XI,64ca7387-df24-4f3b-8090-7bcb2359d4e2,Wollert Warriors Senior Men A,1,2025-07-05T12:00:00.0000000+10:00,2025-07-05T12:00:00.0000000+10:00,2026-05-02T13:00:07.983128+00:00
6905f946-64a0-4f33-85e0-0d720095fac6,COMPLETED,3,Brunswick won by 28 runs,One Day,2,True,8660310e-7b12-4dce-b777-d533d35bd8ff,North Division,d5132fa8-0c2e-4c6f-9442-fb0b82363f46,Round 6,eaa6fbce-c9fa-47a9-97aa-3ecbb85a5e54,Parker Reserve,9a5338c8-fe60-41cc-85c7-66548ea41a87,Oval 1 (East),7b46ae5e-158e-4ec2-a963-cb1fb6a2106c,Brunswick,b0d2ee4c-be8f-4a75-b138-0740a52970c6,Fiji Victorian CC Winter XI,1,2025-06-21T12:00:00.0000000+10:00,2025-06-21T12:00:00.0000000+10:00,2026-05-02T12:59:38.916324+00:00
8918a26c-cd36-4671-93a6-6aeac6a57e98,COMPLETED,3,Reservoir Cobras won by 4 wickets,One Day,2,True,8660310e-7b12-4dce-b777-d533d35bd8ff,North Division,090c63bb-735b-4607-82fc-80e4d87a23b7,Round 1,8bb90ccd-6bbb-4211-9b84-09939c7cd7fd,T.W Blake Park,75082492-acfb-4810-8f00-55c8b7e4b001,Oval #3 North East,b0d2ee4c-be8f-4a75-b138-0740a52970c6,Fiji Victorian CC Winter XI,8b65ef27-5bb8-46ca-8193-be128c5af1b0,Reservoir Cobras,1,2025-05-03T12:00:00.0000000+10:00,2025-05-03T12:00:00.0000000+10:00,2026-05-02T12:59:55.388076+00:00
f8533234-6cba-4fd6-88c1-46eb86d908c4,COMPLETED,3,Mavericks Senior Men won by 3 wickets,One Day,2,True,8660310e-7b12-4dce-b777-d533d35bd8ff,North Division,4a9928eb-d670-44fc-ac7e-0450cae2bd90,Round 4,8bb90ccd-6bbb-4211-9b84-09939c7cd7fd,T.W Blake Park,75082492-acfb-4810-8f00-55c8b7e4b001,Oval #3 North East,b0d2ee4c-be8f-4a75-b138-0740a52970c6,Fiji Victorian CC Winter XI,50bf1c40-962b-4026-a5a8-74da34bacbff,Mavericks Senior Men,1,2025-05-31T12:00:00.0000000+10:00,2025-05-31T12:00:00.0000000+10:00,2026-05-02T12:59:47.066633+00:00
fbd6e9ad-55b7-4dbd-9810-3e1c4e5bedb7,COMPLETED,3,Jafari SC won by 42 runs,One Day,2,True,8660310e-7b12-4dce-b777-d533d35bd8ff,North Division,34c909db-39da-485f-98a9-fc7c1f2b8bc2,Round 2,8b14ae67-5743-4ba2-b3ac-6e301888497f,Thomastown East Reserve,1d1bbce3-d37f-40c3-82d9-609e6375fcfc,Oval #1 North,1977fa7e-f689-4fee-b28e-a9aa92a3a15c,Jafari SC,b0d2ee4c-be8f-4a75-b138-0740a52970c6,Fiji Victorian CC Winter XI,1,2025-05-10T12:00:00.0000000+10:00,2025-05-10T12:00:00.0000000+10:00,2026-05-02T12:59:42.821368+00:00
