id,name,startDate,isCurrentSeason,classification
926e42ed-cd9f-4a8b-8055-59d6eab63d4a,Summer 1981/82,1981-07-01T00:00:00.0000000+00:00,False,"[{""id"": 1, ""name"": ""Participating""}]"
e2047996-4d49-45d7-8fd3-aeb76dc300b7,Summer 1980/81,1980-07-01T00:00:00.0000000+00:00,False,"[{""id"": 1, ""name"": ""Participating""}]"
3d52b700-41d8-43a1-b330-fa2d2ecb58de,Summer 1979/80,1979-07-01T00:00:00.0000000+00:00,False,"[{""id"": 1, ""name"": ""Participating""}]"
6b8ebf81-fb91-4b9c-a2ba-84465254c836,Summer 1978/79,1978-07-01T00:00:00.0000000+00:00,False,"[{""id"": 1, ""name"": ""Participating""}]"
f82ff57c-ee7b-4393-a74a-40f562cfd0b7,Summer 1977/78,1977-07-01T00:00:00.0000000+00:00,False,"[{""id"": 1, ""name"": ""Participating""}]"
69b4d32c-00bf-43c7-8393-291eb893896b,Summer 1976/77,1976-07-01T00:00:00.0000000+00:00,False,"[{""id"": 1, ""name"": ""Participating""}]"
3b0601a9-293d-4d99-ba81-fd2a85e116b5,Summer 1975/76,1975-07-01T00:00:00.0000000+00:00,False,"[{""id"": 1, ""name"": ""Participating""}]"
fb5b5ae2-659e-4313-b629-3705b0784ddf,Summer 1974/75,1974-07-01T00:00:00.0000000+00:00,False,"[{""id"": 1, ""name"": ""Participating""}]"
b5f0f4f0-ad1b-44b4-bd6f-485391b7d25d,Summer 1973/74,1973-07-01T00:00:00.0000000+00:00,False,"[{""id"": 1, ""name"": ""Participating""}]"
cd381ac3-901c-4a1d-a849-548c064eaee2,Summer 1972/73,1972-07-01T00:00:00.0000000+00:00,False,"[{""id"": 1, ""name"": ""Participating""}]"
096c1942-6c91-48df-ac91-7e8cdcaaf69a,Summer 1971/72,1971-07-01T00:00:00.0000000+00:00,False,"[{""id"": 1, ""name"": ""Participating""}]"
efe44f78-8ae1-4229-8d8b-d3739a8cf074,Summer 1970/71,1970-07-01T00:00:00.0000000+00:00,False,"[{""id"": 1, ""name"": ""Participating""}]"
b9357aaf-cba6-4a11-b3e3-2de9209dfcb5,Summer 1969/70,1969-07-01T00:00:00.0000000+00:00,False,"[{""id"": 1, ""name"": ""Participating""}]"
f0d7ba4a-66b6-489f-a48f-594397d65959,Summer 1968/69,1968-07-01T00:00:00.0000000+00:00,False,"[{""id"": 1, ""name"": ""Participating""}]"
1bec3b89-00b0-4b16-87be-ef96238b2a08,Summer 1967/68,1967-07-01T00:00:00.0000000+00:00,False,"[{""id"": 1, ""name"": ""Participating""}]"
ddfde014-4b29-41e2-b972-16b917bc22dd,Summer 1966/67,1966-07-01T00:00:00.0000000+00:00,False,"[{""id"": 1, ""name"": ""Participating""}]"
75565fe6-5815-4a45-8291-0d7b80a55ea9,Summer 1965/66,1965-07-01T00:00:00.0000000+00:00,False,"[{""id"": 1, ""name"": ""Participating""}]"
eab4db70-a270-48d7-8079-b752c2b3f160,Summer 1964/65,1964-07-01T00:00:00.0000000+00:00,False,"[{""id"": 1, ""name"": ""Participating""}]"
9c1231f3-4eb0-4129-8930-7b7296600f70,Summer 1963/64,1963-07-01T00:00:00.0000000+00:00,False,"[{""id"": 1, ""name"": ""Participating""}]"
1c569e5f-f05c-4b81-ae17-b199b5f647a5,Summer 1962/63,1962-07-01T00:00:00.0000000+00:00,False,"[{""id"": 1, ""name"": ""Participating""}]"
6bafae99-8252-4f32-8733-b71bca3a0955,Summer 1961/62,1961-07-01T00:00:00.0000000+00:00,False,"[{""id"": 1, ""name"": ""Participating""}]"
4c9e1a26-efdb-490c-b24c-28a11ef8a3d6,Summer 1960/61,1960-07-01T00:00:00.0000000+00:00,False,"[{""id"": 1, ""name"": ""Participating""}]"
9b29c05d-5071-4e57-8e45-2d2db6cd0f94,Summer 1959/60,1959-07-01T00:00:00.0000000+00:00,False,"[{""id"": 1, ""name"": ""Participating""}]"
